Regret,NumWaitingJob,STime_A_Avg,STime_B_Avg,STime_A_VS_B_Avg,STime_A_VS_B_Avg_Diff,STime_A_Min,STime_B_Min,STime_A_VS_B_Min,STime_A_VS_B_Min_Diff,STime_A_Max,STime_B_Max,STime_A_VS_B_Max,STime_A_VS_B_Max_Diff,PTime_A_Avg,PTime_B_Avg,PTime_A_VS_B_Avg,PTime_A_VS_B_Avg_Diff,PTime_A_Min,PTime_B_Min,PTime_A_VS_B_Min,PTime_A_VS_B_Min_Diff,PTime_A_Max,PTime_B_Max,PTime_A_VS_B_Max,PTime_A_VS_B_Max_Diff,Due_A,Due_B,Due_A_VS_B,Due_A_VS_B_Diff,MDD_A,MDD_B,MDD_A_VS_B,MDD_A_VS_B_Diff,RT_A,RT_B,RT_A_VS_B,RT_A_VS_B_Diff,ATC_A,ATC_B,ATC_A_VS_B,ATC_A_VS_B_Diff,SLK_A,SLK_B,SLK_A_VS_B,SLK_A_VS_B_Diff,CR_A,CR_B,CR_A_VS_B,CR_A_VS_B_Diff,COVERT_A,COVERT_B,COVERT_A_VS_B,COVERT_A_VS_B_Diff
33,5,15.5,30.5,<,-15.0,15,12,>,3,16,49,<,-33,41.5,44.0,<,-2.5,41,31,>,10,42,57,<,-15,238,218,>,20,238,218,>,20,181.0,143.5,>,37.5,0.023255813953488372,0.023255813953488372,=,0.0,52.0,14.5,>,37.5,1.912280701754386,1.1946308724832215,>,0.7176498292711644,0.0,0.0,=,0.0
0,5,30.5,43.5,<,-13.0,12,42,<,-30,49,45,>,4,44.0,50.5,<,-6.5,31,44,<,-13,57,57,=,0,218,162,>,56,218,223.0,<,-5.0,143.5,68.0,>,75.5,0.023255813953488372,0.023255813953488372,=,0.0,14.5,-61.0,>,75.5,1.1946308724832215,0.35106382978723405,>,0.8435670426959875,0.0,0.019801980198019802,<,-0.019801980198019802
86,5,43.5,30.5,>,13.0,42,12,>,30,45,49,<,-4,50.5,44.0,>,6.5,44,31,>,13,57,57,=,0,162,218,<,-56,223.0,218,>,5.0,68.0,143.5,<,-75.5,0.023255813953488372,0.023255813953488372,=,0.0,-61.0,14.5,<,-75.5,0.35106382978723405,1.1946308724832215,<,-0.8435670426959875,0.019801980198019802,0.0,>,0.019801980198019802
0,5,30.5,31.0,<,-0.5,12,10,>,2,49,52,<,-3,44.0,43.0,>,1.0,31,30,>,1,57,56,>,1,218,227,<,-9,218,227,<,-9,143.5,153.0,<,-9.5,0.023255813953488372,0.023255813953488372,=,0.0,14.5,24.0,<,-9.5,1.1946308724832215,1.3243243243243243,<,-0.1296934518411028,0.0,0.0,=,0.0
62,5,31.0,30.5,>,0.5,10,12,<,-2,52,49,>,3,43.0,44.0,<,-1.0,30,31,<,-1,56,57,<,-1,227,218,>,9,227,218,>,9,153.0,143.5,>,9.5,0.023255813953488372,0.023255813953488372,=,0.0,24.0,14.5,>,9.5,1.3243243243243243,1.1946308724832215,>,0.1296934518411028,0.0,0.0,=,0.0
0,5,30.5,54.0,<,-23.5,12,20,<,-8,49,88,<,-39,44.0,42.0,>,2.0,31,36,<,-5,57,48,>,9,218,224,<,-6,218,225.0,<,-7.0,143.5,128.0,>,15.5,0.023255813953488372,0.023255813953488372,=,0.0,14.5,-1.0,>,15.5,1.1946308724832215,0.9895833333333334,>,0.20504753914988816,0.0,0.023809523809523808,<,-0.023809523809523808
0,5,54.0,30.5,>,23.5,20,12,>,8,88,49,>,39,42.0,44.0,<,-2.0,36,31,>,5,48,57,<,-9,224,218,>,6,225.0,218,>,7.0,128.0,143.5,<,-15.5,0.023255813953488372,0.023255813953488372,=,0.0,-1.0,14.5,<,-15.5,0.9895833333333334,1.1946308724832215,<,-0.20504753914988816,0.023809523809523808,0.0,>,0.023809523809523808
0,4,33.5,17.0,>,16.5,20,15,>,5,47,19,>,28,42.0,41.5,>,0.5,36,41,<,-5,48,42,>,6,224,238,<,-14,232.5,238,<,-5.5,148.5,179.5,<,-31.0,0.023255813953488372,0.023255813953488372,=,0.0,-8.5,22.5,<,-31.0,0.8874172185430463,1.3846153846153846,<,-0.49719816607233824,0.023809523809523808,0.0,>,0.023809523809523808
33,4,17.0,33.5,<,-16.5,15,20,<,-5,19,47,<,-28,41.5,42.0,<,-0.5,41,36,>,5,42,48,<,-6,238,224,>,14,238,232.5,>,5.5,179.5,148.5,>,31.0,0.023255813953488372,0.023255813953488372,=,0.0,22.5,-8.5,>,31.0,1.3846153846153846,0.8874172185430463,>,0.49719816607233824,0.0,0.023809523809523808,<,-0.023809523809523808
0,4,33.5,10.5,>,23.0,20,10,>,10,47,11,>,36,42.0,43.0,<,-1.0,36,30,>,6,48,56,<,-8,224,227,<,-3,232.5,227,>,5.5,148.5,173.5,<,-25.0,0.023255813953488372,0.023255813953488372,=,0.0,-8.5,16.5,<,-25.0,0.8874172185430463,1.308411214953271,<,-0.4209939964102246,0.023809523809523808,0.0,>,0.023809523809523808
0,4,10.5,33.5,<,-23.0,10,20,<,-10,11,47,<,-36,43.0,42.0,>,1.0,30,36,<,-6,56,48,>,8,227,224,>,3,227,232.5,<,-5.5,173.5,148.5,>,25.0,0.023255813953488372,0.023255813953488372,=,0.0,16.5,-8.5,>,25.0,1.308411214953271,0.8874172185430463,>,0.4209939964102246,0.0,0.023809523809523808,<,-0.023809523809523808
0,4,33.5,63.0,<,-29.5,20,45,<,-25,47,81,<,-34,42.0,50.5,<,-8.5,36,44,<,-8,48,57,<,-9,224,162,>,62,232.5,270.5,<,-38.0,148.5,48.5,>,100.0,0.023255813953488372,0.023255813953488372,=,0.0,-8.5,-108.5,>,100.0,0.8874172185430463,0.04405286343612335,>,0.843364355106923,0.023809523809523808,0.019801980198019802,>,0.004007543611504006
86,4,63.0,33.5,>,29.5,45,20,>,25,81,47,>,34,50.5,42.0,>,8.5,44,36,>,8,57,48,>,9,162,224,<,-62,270.5,232.5,>,38.0,48.5,148.5,<,-100.0,0.023255813953488372,0.023255813953488372,=,0.0,-108.5,-8.5,<,-100.0,0.04405286343612335,0.8874172185430463,<,-0.843364355106923,0.019801980198019802,0.023809523809523808,<,-0.004007543611504006
0,3,13.5,19.0,<,-5.5,11,19,<,-8,16,19,<,-3,43.0,41.5,>,1.5,30,41,<,-11,56,42,>,14,227,238,<,-11,228.5,238,<,-9.5,170.5,177.5,<,-7.0,0.023255813953488372,0.023255813953488372,=,0.0,-1.5,5.5,<,-7.0,0.9734513274336283,1.0909090909090908,<,-0.11745776347546255,0.023255813953488372,0.0,>,0.023255813953488372
0,3,19.0,13.5,>,5.5,19,11,>,8,19,16,>,3,41.5,43.0,<,-1.5,41,30,>,11,42,56,<,-14,238,227,>,11,238,228.5,>,9.5,177.5,170.5,>,7.0,0.023255813953488372,0.023255813953488372,=,0.0,5.5,-1.5,>,7.0,1.0909090909090908,0.9734513274336283,>,0.11745776347546255,0.0,0.023255813953488372,<,-0.023255813953488372
0,3,13.5,62.0,<,-48.5,11,43,<,-32,16,81,<,-65,43.0,50.5,<,-7.5,30,44,<,-14,56,57,<,-1,227,162,>,65,228.5,284.5,<,-56.0,170.5,49.5,>,121.0,0.023255813953488372,0.023255813953488372,=,0.0,-1.5,-122.5,>,121.0,0.9734513274336283,-0.08888888888888889,>,1.062340216322517,0.023255813953488372,0.019801980198019802,>,0.0034538337554685695
52,3,62.0,13.5,>,48.5,43,11,>,32,81,16,>,65,50.5,43.0,>,7.5,44,30,>,14,57,56,>,1,162,227,<,-65,284.5,228.5,>,56.0,49.5,170.5,<,-121.0,0.023255813953488372,0.023255813953488372,=,0.0,-122.5,-1.5,<,-121.0,-0.08888888888888889,0.9734513274336283,<,-1.062340216322517,0.019801980198019802,0.023255813953488372,<,-0.0034538337554685695
0,2,48.0,36.0,>,12.0,19,29,<,-10,77,43,>,34,41.5,50.5,<,-9.0,41,44,<,-3,42,57,<,-15,238,162,>,76,302.5,299.5,>,3.0,148.5,75.5,>,73.0,0.023255813953488372,0.023255813953488372,=,0.0,-64.5,-137.5,>,73.0,0.27932960893854747,-0.5895953757225434,>,0.8689249846610909,0.024096385542168676,0.019801980198019802,>,0.004294405344148874
0,2,36.0,48.0,<,-12.0,29,19,>,10,43,77,<,-34,50.5,41.5,>,9.0,44,41,>,3,57,42,>,15,162,238,<,-76,299.5,302.5,<,-3.0,75.5,148.5,<,-73.0,0.023255813953488372,0.023255813953488372,=,0.0,-137.5,-64.5,<,-73.0,-0.5895953757225434,0.27932960893854747,<,-0.8689249846610909,0.019801980198019802,0.024096385542168676,<,-0.004294405344148874
0,5,0.0,0.0,=,0.0,0,0,=,0,0,0,=,0,37.0,56.5,<,-19.5,32,54,<,-22,42,59,<,-17,48,99,<,-51,48,99,<,-51,11.0,42.5,<,-31.5,4.829772687419608e-08,4.829772687419608e-08,=,0.0,11.0,42.5,<,-31.5,1.2972972972972974,1.752212389380531,<,-0.45491509208323366,0.0,0.0,=,0.0
29,5,0.0,0.0,=,0.0,0,0,=,0,0,0,=,0,56.5,37.0,>,19.5,54,32,>,22,59,42,>,17,99,48,>,51,99,48,>,51,42.5,11.0,>,31.5,4.829772687419608e-08,4.829772687419608e-08,=,0.0,42.5,11.0,>,31.5,1.752212389380531,1.2972972972972974,>,0.45491509208323366,0.0,0.0,=,0.0
0,5,0.0,0.0,=,0.0,0,0,=,0,0,0,=,0,37.0,36.0,>,1.0,32,35,<,-3,42,37,>,5,48,104,<,-56,48,104,<,-56,11.0,68.0,<,-57.0,4.829772687419608e-08,4.829772687419608e-08,=,0.0,11.0,68.0,<,-57.0,1.2972972972972974,2.888888888888889,<,-1.5915915915915915,0.0,0.0,=,0.0
40,5,0.0,0.0,=,0.0,0,0,=,0,0,0,=,0,36.0,37.0,<,-1.0,35,32,>,3,37,42,<,-5,104,48,>,56,104,48,>,56,68.0,11.0,>,57.0,4.829772687419608e-08,4.829772687419608e-08,=,0.0,68.0,11.0,>,57.0,2.888888888888889,1.2972972972972974,>,1.5915915915915915,0.0,0.0,=,0.0
0,5,0.0,0.0,=,0.0,0,0,=,0,0,0,=,0,37.0,38.0,<,-1.0,32,36,<,-4,42,40,>,2,48,58,<,-10,48,58,<,-10,11.0,20.0,<,-9.0,4.829772687419608e-08,4.829772687419608e-08,=,0.0,11.0,20.0,<,-9.0,1.2972972972972974,1.5263157894736843,<,-0.22901849217638692,0.0,0.0,=,0.0
0,5,0.0,0.0,=,0.0,0,0,=,0,0,0,=,0,38.0,37.0,>,1.0,36,32,>,4,40,42,<,-2,58,48,>,10,58,48,>,10,20.0,11.0,>,9.0,4.829772687419608e-08,4.829772687419608e-08,=,0.0,20.0,11.0,>,9.0,1.5263157894736843,1.2972972972972974,>,0.22901849217638692,0.0,0.0,=,0.0
0,5,0.0,0.0,=,0.0,0,0,=,0,0,0,=,0,37.0,45.5,<,-8.5,32,43,<,-11,42,48,<,-6,48,101,<,-53,48,101,<,-53,11.0,55.5,<,-44.5,4.829772687419608e-08,4.829772687419608e-08,=,0.0,11.0,55.5,<,-44.5,1.2972972972972974,2.21978021978022,<,-0.9224829224829225,0.0,0.0,=,0.0
68,5,0.0,0.0,=,0.0,0,0,=,0,0,0,=,0,45.5,37.0,>,8.5,43,32,>,11,48,42,>,6,101,48,>,53,101,48,>,53,55.5,11.0,>,44.5,4.829772687419608e-08,4.829772687419608e-08,=,0.0,55.5,11.0,>,44.5,2.21978021978022,1.2972972972972974,>,0.9224829224829225,0.0,0.0,=,0.0
0,4,33.0,14.0,>,19.0,0,0,=,0,66,28,>,38,38.0,56.5,<,-18.5,36,54,<,-18,40,59,<,-19,58,99,<,-41,71.0,99,<,-28.0,-13.0,28.5,<,-41.5,4.020042263606064e-07,4.020042263606064e-07,=,0.0,-13.0,28.5,<,-41.5,0.8169014084507042,1.4042553191489362,<,-0.587353910698232,0.02631578947368421,0.0,>,0.02631578947368421
0,4,14.0,33.0,<,-19.0,0,0,=,0,28,66,<,-38,56.5,38.0,>,18.5,54,36,>,18,59,40,>,19,99,58,>,41,99,71.0,>,28.0,28.5,-13.0,>,41.5,4.020042263606064e-07,4.020042263606064e-07,=,0.0,28.5,-13.0,>,41.5,1.4042553191489362,0.8169014084507042,>,0.587353910698232,0.0,0.02631578947368421,<,-0.02631578947368421
0,4,33.0,39.0,<,-6.0,0,0,=,0,66,78,<,-12,38.0,36.0,>,2.0,36,35,>,1,40,37,>,3,58,104,<,-46,71.0,104,<,-33.0,-13.0,29.0,<,-42.0,4.020042263606064e-07,4.020042263606064e-07,=,0.0,-13.0,29.0,<,-42.0,0.8169014084507042,1.3866666666666667,<,-0.5697652582159625,0.02631578947368421,0.0,>,0.02631578947368421
88,4,39.0,33.0,>,6.0,0,0,=,0,78,66,>,12,36.0,38.0,<,-2.0,35,36,<,-1,37,40,<,-3,104,58,>,46,104,71.0,>,33.0,29.0,-13.0,>,42.0,4.020042263606064e-07,4.020042263606064e-07,=,0.0,29.0,-13.0,>,42.0,1.3866666666666667,0.8169014084507042,>,0.5697652582159625,0.0,0.02631578947368421,<,-0.02631578947368421
0,4,33.0,7.5,>,25.5,0,0,=,0,66,15,>,51,38.0,45.5,<,-7.5,36,43,<,-7,40,48,<,-8,58,101,<,-43,71.0,101,<,-30.0,-13.0,48.0,<,-61.0,4.020042263606064e-07,4.020042263606064e-07,=,0.0,-13.0,48.0,<,-61.0,0.8169014084507042,1.9056603773584906,<,-1.0887589689077863,0.02631578947368421,0.0,>,0.02631578947368421
24,4,7.5,33.0,<,-25.5,0,0,=,0,15,66,<,-51,45.5,38.0,>,7.5,43,36,>,7,48,40,>,8,101,58,>,43,101,71.0,>,30.0,48.0,-13.0,>,61.0,4.020042263606064e-07,4.020042263606064e-07,=,0.0,48.0,-13.0,>,61.0,1.9056603773584906,0.8169014084507042,>,1.0887589689077863,0.0,0.02631578947368421,<,-0.02631578947368421
0,3,51.5,19.0,>,32.5,28,15,>,13,75,23,>,52,56.5,45.5,>,11.0,54,43,>,11,59,48,>,11,99,101,<,-2,140.0,101,>,39.0,-9.0,36.5,<,-45.5,0.00826295344424877,0.00826295344424877,=,0.0,-41.0,4.5,<,-45.5,0.6203703703703703,1.069767441860465,<,-0.44939707149009467,0.017699115044247787,0.0002415167250332077,>,0.01745759831921458
0,3,19.0,51.5,<,-32.5,15,28,<,-13,23,75,<,-52,45.5,56.5,<,-11.0,43,54,<,-11,48,59,<,-11,101,99,>,2,101,140.0,<,-39.0,36.5,-9.0,>,45.5,0.00826295344424877,0.00826295344424877,=,0.0,4.5,-41.0,>,45.5,1.069767441860465,0.6203703703703703,>,0.44939707149009467,0.0002415167250332077,0.017699115044247787,<,-0.01745759831921458
0,3,51.5,45.5,>,6.0,28,13,>,15,75,78,<,-3,56.5,36.0,>,20.5,54,35,>,19,59,37,>,22,99,104,<,-5,140.0,113.5,>,26.5,-9.0,22.5,<,-31.5,0.00826295344424877,0.00826295344424877,=,0.0,-41.0,-9.5,<,-31.5,0.6203703703703703,0.8834355828220859,<,-0.26306521245171555,0.017699115044247787,0.027777777777777776,<,-0.010078662733529989
24,3,45.5,51.5,<,-6.0,13,28,<,-15,78,75,>,3,36.0,56.5,<,-20.5,35,54,<,-19,37,59,<,-22,104,99,>,5,113.5,140.0,<,-26.5,22.5,-9.0,>,31.5,0.00826295344424877,0.00826295344424877,=,0.0,-9.5,-41.0,>,31.5,0.8834355828220859,0.6203703703703703,>,0.26306521245171555,0.027777777777777776,0.017699115044247787,>,0.010078662733529989
0,2,19.0,39.0,<,-20.0,15,13,>,2,23,65,<,-42,45.5,36.0,>,9.5,43,35,>,8,48,37,>,11,101,104,<,-3,101,111.0,<,-10.0,36.5,29.0,>,7.5,0.01944020932113004,0.01944020932113004,=,0.0,0.5,-7.0,>,7.5,1.0077519379844961,0.9066666666666666,>,0.10108527131782952,0.019562854727689892,0.027777777777777776,<,-0.008214923050087884
31,2,39.0,19.0,>,20.0,13,15,<,-2,65,23,>,42,36.0,45.5,<,-9.5,35,43,<,-8,37,48,<,-11,104,101,>,3,111.0,101,>,10.0,29.0,36.5,<,-7.5,0.01944020932113004,0.01944020932113004,=,0.0,-7.0,0.5,<,-7.5,0.9066666666666666,1.0077519379844961,<,-0.10108527131782952,0.027777777777777776,0.019562854727689892,>,0.008214923050087884
0,10,0.0,0.0,=,0.0,0,0,=,0,0,0,=,0,37.5,46.0,<,-8.5,32,34,<,-2,43,58,<,-15,82,165,<,-83,82,165,<,-83,44.5,119.0,<,-74.5,4.3151807125383775e-10,4.3151807125383775e-10,=,0.0,44.5,119.0,<,-74.5,2.1866666666666665,3.5869565217391304,<,-1.4002898550724638,0.0,0.0,=,0.0
68,10,0.0,0.0,=,0.0,0,0,=,0,0,0,=,0,46.0,37.5,>,8.5,34,32,>,2,58,43,>,15,165,82,>,83,165,82,>,83,119.0,44.5,>,74.5,4.3151807125383775e-10,4.3151807125383775e-10,=,0.0,119.0,44.5,>,74.5,3.5869565217391304,2.1866666666666665,>,1.4002898550724638,0.0,0.0,=,0.0
0,10,0.0,0.0,=,0.0,0,0,=,0,0,0,=,0,37.5,51.5,<,-14.0,32,45,<,-13,43,58,<,-15,82,119,<,-37,82,119,<,-37,44.5,67.5,<,-23.0,4.3151807125383775e-10,4.3151807125383775e-10,=,0.0,44.5,67.5,<,-23.0,2.1866666666666665,2.3106796116504853,<,-0.12401294498381876,0.0,0.0,=,0.0
63,10,0.0,0.0,=,0.0,0,0,=,0,0,0,=,0,51.5,37.5,>,14.0,45,32,>,13,58,43,>,15,119,82,>,37,119,82,>,37,67.5,44.5,>,23.0,4.3151807125383775e-10,4.3151807125383775e-10,=,0.0,67.5,44.5,>,23.0,2.3106796116504853,2.1866666666666665,>,0.12401294498381876,0.0,0.0,=,0.0
0,10,0.0,0.0,=,0.0,0,0,=,0,0,0,=,0,37.5,45.0,<,-7.5,32,34,<,-2,43,56,<,-13,82,217,<,-135,82,217,<,-135,44.5,172.0,<,-127.5,4.3151807125383775e-10,4.3151807125383775e-10,=,0.0,44.5,172.0,<,-127.5,2.1866666666666665,4.822222222222222,<,-2.6355555555555554,0.0,0.0,=,0.0
59,10,0.0,0.0,=,0.0,0,0,=,0,0,0,=,0,45.0,37.5,>,7.5,34,32,>,2,56,43,>,13,217,82,>,135,217,82,>,135,172.0,44.5,>,127.5,4.3151807125383775e-10,4.3151807125383775e-10,=,0.0,172.0,44.5,>,127.5,4.822222222222222,2.1866666666666665,>,2.6355555555555554,0.0,0.0,=,0.0
0,10,0.0,0.0,=,0.0,0,0,=,0,0,0,=,0,37.5,47.0,<,-9.5,32,37,<,-5,43,57,<,-14,82,222,<,-140,82,222,<,-140,44.5,175.0,<,-130.5,4.3151807125383775e-10,4.3151807125383775e-10,=,0.0,44.5,175.0,<,-130.5,2.1866666666666665,4.723404255319149,<,-2.5367375886524828,0.0,0.0,=,0.0
96,10,0.0,0.0,=,0.0,0,0,=,0,0,0,=,0,47.0,37.5,>,9.5,37,32,>,5,57,43,>,14,222,82,>,140,222,82,>,140,175.0,44.5,>,130.5,4.3151807125383775e-10,4.3151807125383775e-10,=,0.0,175.0,44.5,>,130.5,4.723404255319149,2.1866666666666665,>,2.5367375886524828,0.0,0.0,=,0.0
0,10,0.0,0.0,=,0.0,0,0,=,0,0,0,=,0,37.5,47.5,<,-10.0,32,45,<,-13,43,50,<,-7,82,86,<,-4,82,86,<,-4,44.5,38.5,>,6.0,4.3151807125383775e-10,4.3151807125383775e-10,=,0.0,44.5,38.5,>,6.0,2.1866666666666665,1.8105263157894738,>,0.3761403508771928,0.0,0.0,=,0.0
28,10,0.0,0.0,=,0.0,0,0,=,0,0,0,=,0,47.5,37.5,>,10.0,45,32,>,13,50,43,>,7,86,82,>,4,86,82,>,4,38.5,44.5,<,-6.0,4.3151807125383775e-10,4.3151807125383775e-10,=,0.0,38.5,44.5,<,-6.0,1.8105263157894738,2.1866666666666665,<,-0.3761403508771928,0.0,0.0,=,0.0
0,10,0.0,0.0,=,0.0,0,0,=,0,0,0,=,0,37.5,44.5,<,-7.0,32,31,>,1,43,58,<,-15,82,132,<,-50,82,132,<,-50,44.5,87.5,<,-43.0,4.3151807125383775e-10,4.3151807125383775e-10,=,0.0,44.5,87.5,<,-43.0,2.1866666666666665,2.966292134831461,<,-0.7796254681647943,0.0,0.0,=,0.0
72,10,0.0,0.0,=,0.0,0,0,=,0,0,0,=,0,44.5,37.5,>,7.0,31,32,<,-1,58,43,>,15,132,82,>,50,132,82,>,50,87.5,44.5,>,43.0,4.3151807125383775e-10,4.3151807125383775e-10,=,0.0,87.5,44.5,>,43.0,2.966292134831461,2.1866666666666665,>,0.7796254681647943,0.0,0.0,=,0.0
0,10,0.0,0.0,=,0.0,0,0,=,0,0,0,=,0,37.5,54.5,<,-17.0,32,49,<,-17,43,60,<,-17,82,238,<,-156,82,238,<,-156,44.5,183.5,<,-139.0,4.3151807125383775e-10,4.3151807125383775e-10,=,0.0,44.5,183.5,<,-139.0,2.1866666666666665,4.36697247706422,<,-2.1803058103975532,0.0,0.0,=,0.0
111,10,0.0,0.0,=,0.0,0,0,=,0,0,0,=,0,54.5,37.5,>,17.0,49,32,>,17,60,43,>,17,238,82,>,156,238,82,>,156,183.5,44.5,>,139.0,4.3151807125383775e-10,4.3151807125383775e-10,=,0.0,183.5,44.5,>,139.0,4.36697247706422,2.1866666666666665,>,2.1803058103975532,0.0,0.0,=,0.0
0,10,0.0,0.0,=,0.0,0,0,=,0,0,0,=,0,37.5,41.5,<,-4.0,32,38,<,-6,43,45,<,-2,82,224,<,-142,82,224,<,-142,44.5,182.5,<,-138.0,4.3151807125383775e-10,4.3151807125383775e-10,=,0.0,44.5,182.5,<,-138.0,2.1866666666666665,5.397590361445783,<,-3.210923694779116,0.0,0.0,=,0.0
59,10,0.0,0.0,=,0.0,0,0,=,0,0,0,=,0,41.5,37.5,>,4.0,38,32,>,6,45,43,>,2,224,82,>,142,224,82,>,142,182.5,44.5,>,138.0,4.3151807125383775e-10,4.3151807125383775e-10,=,0.0,182.5,44.5,>,138.0,5.397590361445783,2.1866666666666665,>,3.210923694779116,0.0,0.0,=,0.0
0,10,0.0,0.0,=,0.0,0,0,=,0,0,0,=,0,37.5,42.5,<,-5.0,32,30,>,2,43,55,<,-12,82,124,<,-42,82,124,<,-42,44.5,81.5,<,-37.0,4.3151807125383775e-10,4.3151807125383775e-10,=,0.0,44.5,81.5,<,-37.0,2.1866666666666665,2.9176470588235293,<,-0.7309803921568627,0.0,0.0,=,0.0
0,10,0.0,0.0,=,0.0,0,0,=,0,0,0,=,0,42.5,37.5,>,5.0,30,32,<,-2,55,43,>,12,124,82,>,42,124,82,>,42,81.5,44.5,>,37.0,4.3151807125383775e-10,4.3151807125383775e-10,=,0.0,81.5,44.5,>,37.0,2.9176470588235293,2.1866666666666665,>,0.7309803921568627,0.0,0.0,=,0.0
0,9,12.5,16.0,<,-3.5,0,0,=,0,25,32,<,-7,42.5,47.5,<,-5.0,30,45,<,-15,55,50,>,5,124,86,>,38,124,86,>,38,69.0,22.5,>,46.5,8.917783911420345e-09,8.917783911420345e-09,=,0.0,69.0,22.5,>,46.5,2.2545454545454544,1.3543307086614174,>,0.900214745884037,0.0,0.0,=,0.0
82,9,16.0,12.5,>,3.5,0,0,=,0,32,25,>,7,47.5,42.5,>,5.0,45,30,>,15,50,55,<,-5,86,124,<,-38,86,124,<,-38,22.5,69.0,<,-46.5,8.917783911420345e-09,8.917783911420345e-09,=,0.0,22.5,69.0,<,-46.5,1.3543307086614174,2.2545454545454544,<,-0.900214745884037,0.0,0.0,=,0.0
0,9,12.5,37.5,<,-25.0,0,0,=,0,25,75,<,-50,42.5,45.0,<,-2.5,30,34,<,-4,55,56,<,-1,124,217,<,-93,124,217,<,-93,69.0,134.5,<,-65.5,8.917783911420345e-09,8.917783911420345e-09,=,0.0,69.0,134.5,<,-65.5,2.2545454545454544,2.6303030303030304,<,-0.37575757575757596,0.0,0.0,=,0.0
132,9,37.5,12.5,>,25.0,0,0,=,0,75,25,>,50,45.0,42.5,>,2.5,34,30,>,4,56,55,>,1,217,124,>,93,217,124,>,93,134.5,69.0,>,65.5,8.917783911420345e-09,8.917783911420345e-09,=,0.0,134.5,69.0,>,65.5,2.6303030303030304,2.2545454545454544,>,0.37575757575757596,0.0,0.0,=,0.0
0,9,12.5,32.5,<,-20.0,0,0,=,0,25,65,<,-40,42.5,41.5,>,1.0,30,38,<,-8,55,45,>,10,124,224,<,-100,124,224,<,-100,69.0,150.0,<,-81.0,8.917783911420345e-09,8.917783911420345e-09,=,0.0,69.0,150.0,<,-81.0,2.2545454545454544,3.027027027027027,<,-0.7724815724815728,0.0,0.0,=,0.0
111,9,32.5,12.5,>,20.0,0,0,=,0,65,25,>,40,41.5,42.5,<,-1.0,38,30,>,8,45,55,<,-10,224,124,>,100,224,124,>,100,150.0,69.0,>,81.0,8.917783911420345e-09,8.917783911420345e-09,=,0.0,150.0,69.0,>,81.0,3.027027027027027,2.2545454545454544,>,0.7724815724815728,0.0,0.0,=,0.0
0,9,12.5,17.0,<,-4.5,0,0,=,0,25,34,<,-9,42.5,51.5,<,-9.0,30,45,<,-15,55,58,<,-3,124,119,>,5,124,119,>,5,69.0,50.5,>,18.5,8.917783911420345e-09,8.917783911420345e-09,=,0.0,69.0,50.5,>,18.5,2.2545454545454544,1.7372262773722629,>,0.5173191771731915,0.0,0.0,=,0.0
0,9,17.0,12.5,>,4.5,0,0,=,0,34,25,>,9,51.5,42.5,>,9.0,45,30,>,15,58,55,>,3,119,124,<,-5,119,124,<,-5,50.5,69.0,<,-18.5,8.917783911420345e-09,8.917783911420345e-09,=,0.0,50.5,69.0,<,-18.5,1.7372262773722629,2.2545454545454544,<,-0.5173191771731915,0.0,0.0,=,0.0
0,9,12.5,43.5,<,-31.0,0,0,=,0,25,87,<,-62,42.5,46.0,<,-3.5,30,34,<,-4,55,58,<,-3,124,165,<,-41,124,165,<,-41,69.0,75.5,<,-6.5,8.917783911420345e-09,8.917783911420345e-09,=,0.0,69.0,75.5,<,-6.5,2.2545454545454544,1.8435754189944134,>,0.41097003555104106,0.0,0.0,=,0.0
103,9,43.5,12.5,>,31.0,0,0,=,0,87,25,>,62,46.0,42.5,>,3.5,34,30,>,4,58,55,>,3,165,124,>,41,165,124,>,41,75.5,69.0,>,6.5,8.917783911420345e-09,8.917783911420345e-09,=,0.0,75.5,69.0,>,6.5,1.8435754189944134,2.2545454545454544,<,-0.41097003555104106,0.0,0.0,=,0.0
0,9,12.5,6.5,>,6.0,0,0,=,0,25,13,>,12,42.5,44.5,<,-2.0,30,31,<,-1,55,58,<,-3,124,132,<,-8,124,132,<,-8,69.0,81.0,<,-12.0,8.917783911420345e-09,8.917783911420345e-09,=,0.0,69.0,81.0,<,-12.0,2.2545454545454544,2.588235294117647,<,-0.3336898395721928,0.0,0.0,=,0.0
31,9,6.5,12.5,<,-6.0,0,0,=,0,13,25,<,-12,44.5,42.5,>,2.0,31,30,>,1,58,55,>,3,132,124,>,8,132,124,>,8,81.0,69.0,>,12.0,8.917783911420345e-09,8.917783911420345e-09,=,0.0,81.0,69.0,>,12.0,2.588235294117647,2.2545454545454544,>,0.3336898395721928,0.0,0.0,=,0.0
0,9,12.5,44.5,<,-32.0,0,0,=,0,25,89,<,-64,42.5,47.0,<,-4.5,30,37,<,-7,55,57,<,-2,124,222,<,-98,124,222,<,-98,69.0,130.5,<,-61.5,8.917783911420345e-09,8.917783911420345e-09,=,0.0,69.0,130.5,<,-61.5,2.2545454545454544,2.4262295081967213,<,-0.17168405365126693,0.0,0.0,=,0.0
